Index,Nombre,ISO3,ISO2,Año,Tipo,Pob Total (k),Densidad (xkm2),Sexo (h x 100 m),Mediana Edad,Cambio Natural (x1000),Natalidad (x1000),Nacimientos por mujer,Mediana edad alumbramiento,Mortalidad (x1000),Esperanza Vida al nacer,Mortalidad <5 (x1000 nac),Migracion(x1000),Mortalidad <40 (x1000 nac),Mortalidad <60 (x1000 nac)
14357,Caribbean,,,1974,Subregion,27313.311,123.317,98.874,18.831,21.044,30.31,4.114,28.015,9.266,62.704,100.911,-5.159,171.036,301.028
14358,Caribbean,,,1975,Subregion,27743.643,125.26,98.883,19.011,20.036,29.172,3.923,27.988,9.136,62.962,99.164,-4.715,169.09,298.458
14359,Caribbean,,,1976,Subregion,28163.842,127.157,98.894,19.204,19.261,28.297,3.764,27.941,9.036,63.201,97.529,-4.566,167.355,296.195
14360,Caribbean,,,1977,Subregion,28572.976,129.004,98.906,19.408,18.584,27.552,3.621,27.876,8.968,63.411,96.108,-4.476,165.973,294.295
14361,Caribbean,,,1978,Subregion,28971.547,130.804,98.917,19.62,17.763,26.68,3.459,27.804,8.917,63.592,95.052,-4.204,164.979,292.695
14362,Caribbean,,,1979,Subregion,29361.784,132.565,98.928,19.84,17.447,26.394,3.378,27.75,8.947,63.685,94.039,-4.287,164.921,292.449
14363,Caribbean,,,1980,Subregion,29743.932,134.291,98.947,20.067,17.184,26.074,3.289,27.666,8.89,64.014,91.585,-4.523,161.432,288.51
14364,Caribbean,,,1981,Subregion,30132.965,136.047,98.949,20.315,17.097,25.945,3.23,27.659,8.848,64.278,89.604,-3.812,158.903,285.502
14365,Caribbean,,,1982,Subregion,30550.121,137.931,98.929,20.575,17.774,26.515,3.252,27.591,8.741,64.61,86.581,-3.61,155.576,281.883
14366,Caribbean,,,1983,Subregion,30989.296,139.913,98.917,20.836,17.856,26.516,3.215,27.598,8.66,64.87,84.004,-3.519,152.844,279.125
14367,Caribbean,,,1984,Subregion,31434.017,141.921,98.91,21.106,17.707,26.29,3.155,27.595,8.583,65.113,81.667,-3.584,150.232,276.667
14368,Caribbean,,,1985,Subregion,31879.911,143.935,98.904,21.387,17.684,26.196,3.115,27.581,8.512,65.359,79.56,-3.679,147.917,274.359
14369,Caribbean,,,1986,Subregion,32326.75,145.952,98.895,21.673,17.718,26.118,3.082,27.556,8.4,65.706,77.146,-3.928,144.874,270.774
14370,Caribbean,,,1987,Subregion,32776.196,147.981,98.888,21.96,17.787,26.106,3.06,27.512,8.319,66.01,74.796,-4.009,142.315,267.87
14371,Caribbean,,,1988,Subregion,33233.961,150.048,98.885,22.24,17.86,26.114,3.049,27.491,8.254,66.302,72.484,-3.947,139.781,265.007
14372,Caribbean,,,1989,Subregion,33700.749,152.155,98.883,22.51,17.773,25.997,3.027,27.43,8.224,66.508,70.325,-3.837,138.165,263.337
14373,Caribbean,,,1990,Subregion,34174.448,154.294,98.884,22.774,17.412,25.612,2.98,27.406,8.2,66.695,68.372,-3.475,136.333,261.142
14374,Caribbean,,,1991,Subregion,34643.787,156.413,98.876,23.037,16.608,24.756,2.884,27.41,8.148,66.908,66.702,-3.295,134.002,257.948
14375,Caribbean,,,1992,Subregion,35098.852,158.468,98.86,23.299,16.073,24.18,2.822,27.357,8.107,67.11,64.925,-3.311,131.381,254.495
14376,Caribbean,,,1993,Subregion,35539.228,160.456,98.845,23.561,15.566,23.614,2.766,27.322,8.048,67.344,63.144,-3.416,128.577,250.674
14377,Caribbean,,,1994,Subregion,35963.855,162.373,98.869,23.833,15.044,23.07,2.716,27.301,8.026,67.483,61.861,-3.467,126.79,248.27
14378,Caribbean,,,1995,Subregion,36377.374,164.24,98.929,24.117,14.676,22.608,2.681,27.279,7.932,67.883,59.559,-3.416,122.46,242.654
14379,Caribbean,,,1996,Subregion,36782.097,166.067,98.982,24.404,14.136,22.009,2.63,27.238,7.873,68.158,58.018,-3.292,119.752,239.371
14380,Caribbean,,,1997,Subregion,37177.787,167.854,99.03,24.691,14.082,21.926,2.642,27.176,7.844,68.415,55.782,-3.549,117.24,236.977
14381,Caribbean,,,1998,Subregion,37565.414,169.604,99.072,24.977,13.626,21.41,2.602,27.161,7.784,68.705,54.352,-3.442,114.81,233.879
14382,Caribbean,,,1999,Subregion,37944.7,171.316,99.104,25.254,13.399,21.106,2.585,27.097,7.707,69.081,52.555,-3.518,111.133,229.336
14383,Caribbean,,,2000,Subregion,38308.753,172.96,99.132,25.516,13.033,20.695,2.555,27.093,7.662,69.367,51.26,-3.839,109.045,226.21
14384,Caribbean,,,2001,Subregion,38652.992,174.514,99.159,25.768,12.499,20.161,2.507,27.12,7.662,69.56,49.933,-3.825,107.887,224.388
14385,Caribbean,,,2002,Subregion,38985.759,176.017,99.134,26.008,12.201,19.837,2.482,27.172,7.636,69.845,48.467,-3.753,105.64,220.739
14386,Caribbean,,,2003,Subregion,39310.836,177.484,99.072,26.242,11.857,19.469,2.445,27.206,7.612,70.101,47.384,-3.717,103.023,216.853
14387,Caribbean,,,2004,Subregion,39623.562,178.896,99.025,26.477,11.324,19.069,2.401,27.181,7.745,69.832,50.056,-3.635,107.695,220.385
14388,Caribbean,,,2005,Subregion,39927.096,180.267,98.974,26.71,11.142,18.682,2.357,27.156,7.54,70.618,45.899,-3.588,98.895,209.027
14389,Caribbean,,,2006,Subregion,40232.294,181.645,98.917,26.936,10.697,18.234,2.304,27.167,7.537,70.807,45.371,-3.036,97.18,206.025
14390,Caribbean,,,2007,Subregion,40536.22,183.017,98.86,27.16,10.512,18.042,2.282,27.179,7.53,71.019,44.795,-3.133,95.377,202.748
14391,Caribbean,,,2008,Subregion,40836.846,184.374,98.802,27.384,10.697,18.24,2.309,27.162,7.543,71.225,43.933,-3.315,93.473,199.791
14392,Caribbean,,,2009,Subregion,41142.491,185.754,98.741,27.605,10.878,18.396,2.333,27.184,7.518,71.527,42.791,-3.364,91.028,195.616
14393,Caribbean,,,2010,Subregion,41404.567,186.937,98.7,27.837,8.574,18.278,2.322,27.171,9.704,65.7,61.622,-3.397,166.875,286.534
14394,Caribbean,,,2011,Subregion,41660.236,188.092,98.659,28.084,10.618,18.22,2.322,27.208,7.602,71.732,42.266,-3.507,91.298,194.21
14395,Caribbean,,,2012,Subregion,41954.98,189.422,98.606,28.348,10.238,17.817,2.276,27.242,7.579,72.047,41.128,-3.271,88.566,190.062
14396,Caribbean,,,2013,Subregion,42238.68,190.703,98.558,28.629,9.925,17.521,2.248,27.318,7.596,72.206,40.414,-3.433,87.496,188.414
14397,Caribbean,,,2014,Subregion,42504.134,191.902,98.498,28.919,9.618,17.27,2.225,27.389,7.652,72.321,39.815,-3.597,86.288,186.985
14398,Caribbean,,,2015,Subregion,42754.707,193.033,98.43,29.217,9.414,17.139,2.218,27.452,7.725,72.408,39.191,-3.697,85.318,186.011
14399,Caribbean,,,2016,Subregion,42989.647,194.094,98.353,29.524,8.918,16.762,2.178,27.504,7.844,72.399,39.089,-3.693,84.9,185.777
14400,Caribbean,,,2017,Subregion,43209.005,195.084,98.269,29.835,8.522,16.49,2.152,27.542,7.968,72.426,38.436,-3.58,83.663,184.99
14401,Caribbean,,,2018,Subregion,43469.541,196.26,98.218,30.132,8.197,16.28,2.135,27.621,8.083,72.483,37.637,-1.129,82.477,183.943
14402,Caribbean,,,2019,Subregion,43727.82,197.427,98.138,30.429,7.884,16.037,2.111,27.667,8.153,72.567,37.193,-3.109,81.836,183.435
14403,Caribbean,,,2020,Subregion,43962.246,198.485,98.004,30.733,7.268,15.744,2.083,27.766,8.476,72.372,36.425,-1.362,80.127,184.633
14404,Caribbean,,,2021,Subregion,44182.048,199.477,97.874,31.014,5.559,15.451,2.051,27.791,9.892,70.583,36.051,-1.487,83.749,203.797
16421,Central America,,,1950,Subregion,37649.467,15.276,99.863,16.939,27.793,49.359,6.708,28.877,21.566,43.736,240.954,-1.085,408.794,589.99
16422,Central America,,,1951,Subregion,38651.639,15.683,99.927,16.819,28.424,49.355,6.728,28.872,20.931,44.464,237.174,-2.64,401.651,575.904
16423,Central America,,,1952,Subregion,39670.857,16.096,100.052,16.68,29.222,49.183,6.737,28.872,19.961,45.683,227.759,-3.044,386.687,557.649
16424,Central America,,,1953,Subregion,40727.092,16.525,100.207,16.531,29.893,48.963,6.745,28.862,19.07,46.838,218.916,-3.622,372.032,541.336
16425,Central America,,,1954,Subregion,41827.927,16.972,100.38,16.379,30.496,48.737,6.758,28.851,18.241,47.946,210.611,-3.544,357.819,526.083
16426,Central America,,,1955,Subregion,42981.062,17.439,100.553,16.229,30.869,48.345,6.753,28.861,17.476,48.968,202.606,-3.545,344.697,512.171
16427,Central America,,,1956,Subregion,44184.819,17.928,100.727,16.088,31.338,48.114,6.767,28.858,16.776,49.926,194.865,-3.538,332.572,499.049
16428,Central America,,,1957,Subregion,45441.276,18.438,100.899,15.959,31.755,47.886,6.779,28.853,16.131,50.83,187.37,-3.598,321.239,486.62
16429,Central America,,,1958,Subregion,46735.806,18.963,101.08,15.845,32.065,47.581,6.784,28.885,15.516,51.704,180.116,-4.166,310.351,474.434
16430,Central America,,,1959,Subregion,48103.233,19.518,101.23,15.749,32.387,47.327,6.785,28.875,14.94,52.531,173.275,-2.75,300.06,462.832
16431,Central America,,,1960,Subregion,49578.729,20.116,101.259,15.651,32.765,47.15,6.789,28.869,14.385,53.341,166.905,-2.084,290.118,451.285
16432,Central America,,,1961,Subregion,51153.864,20.756,101.212,15.552,33.12,46.937,6.798,28.889,13.817,54.109,160.808,-1.339,280.666,440.318
16433,Central America,,,1962,Subregion,52811.245,21.428,101.177,15.466,33.5,46.792,6.808,28.903,13.292,54.858,155.029,-1.578,271.42,429.539
16434,Central America,,,1963,Subregion,54531.357,22.126,101.155,15.393,33.78,46.619,6.814,28.921,12.839,55.529,149.656,-1.674,263.116,419.988
16435,Central America,,,1964,Subregion,56316.874,22.85,101.137,15.344,33.986,46.422,6.816,28.941,12.436,56.125,144.613,-1.733,255.64,411.633
16436,Central America,,,1965,Subregion,58167.649,23.601,101.12,15.316,33.991,46.071,6.792,28.966,12.08,56.631,139.824,-1.65,249.263,404.86
16437,Central America,,,1966,Subregion,60067.084,24.372,101.104,15.29,33.918,45.682,6.752,28.979,11.764,57.065,135.281,-2.065,243.632,399.248
16438,Central America,,,1967,Subregion,62009.232,25.16,101.087,15.264,33.751,45.211,6.703,29.009,11.46,57.475,130.824,-2.042,238.259,394.026
16439,Central America,,,1968,Subregion,63996.191,25.966,101.069,15.247,33.61,44.773,6.643,29.007,11.163,57.886,126.443,-2.318,232.981,388.683
16440,Central America,,,1969,Subregion,66019.739,26.787,101.046,15.238,33.431,44.308,6.577,29.014,10.877,58.292,122.263,-2.548,227.857,383.273
16441,Central America,,,1970,Subregion,68081.914,27.624,101.011,15.24,33.175,43.723,6.481,28.99,10.548,58.798,118.129,-2.631,221.579,375.85
16442,Central America,,,1971,Subregion,70184.614,28.477,100.857,15.29,32.983,43.172,6.379,28.957,10.189,59.375,114.061,-2.783,214.83,367.246
16443,Central America,,,1972,Subregion,72328.599,29.347,100.617,15.379,32.682,42.715,6.266,28.935,10.033,59.641,110.991,-2.793,212.185,364.089
16444,Central America,,,1973,Subregion,74523.107,30.238,100.403,15.47,32.551,42.165,6.14,28.915,9.614,60.464,106.561,-2.755,202.532,351.455
16445,Central America,,,1974,Subregion,76761.379,31.146,100.193,15.568,32.088,41.506,5.99,28.872,9.418,60.823,103.694,-2.787,198.735,346.769
16446,Central America,,,1975,Subregion,79036.985,32.069,99.979,15.675,31.593,40.671,5.811,28.811,9.078,61.46,99.067,-2.551,191.447,338.619
16447,Central America,,,1976,Subregion,81324.479,32.997,99.746,15.785,30.804,39.98,5.649,28.735,9.176,61.172,97.231,-2.854,195.328,346.267
16448,Central America,,,1977,Subregion,83671.118,33.949,99.546,15.9,30.456,39.208,5.486,28.687,8.752,62.067,92.072,-1.595,184.922,333.856
16449,Central America,,,1978,Subregion,86090.658,34.931,99.38,16.021,29.959,38.621,5.343,28.613,8.662,62.216,88.821,-1.852,183.941,334.413
16450,Central America,,,1979,Subregion,88500.613,35.909,99.192,16.157,29.025,37.584,5.13,28.508,8.559,62.367,85.531,-1.96,183.145,334.758
16451,Central America,,,1980,Subregion,90799.667,36.842,99.0,16.314,28.288,36.669,4.941,28.435,8.381,62.774,82.927,-4.107,177.976,329.038
16452,Central America,,,1981,Subregion,92875.03,37.684,98.807,16.483,27.884,36.02,4.791,28.368,8.136,63.277,78.545,-6.961,173.77,323.25
16453,Central America,,,1982,Subregion,94850.465,38.485,98.604,16.659,27.299,35.356,4.647,28.316,8.057,63.436,77.622,-6.273,171.724,320.786
16454,Central America,,,1983,Subregion,96881.516,39.309,98.419,16.843,27.211,34.7,4.508,28.257,7.489,64.813,71.976,-5.998,155.684,298.145
16455,Central America,,,1984,Subregion,98930.762,40.141,98.258,17.034,26.975,34.183,4.398,28.244,7.208,65.525,68.757,-6.455,147.559,286.762
16456,Central America,,,1985,Subregion,100963.639,40.966,98.111,17.23,26.774,33.739,4.298,28.216,6.965,66.175,65.587,-6.753,140.276,276.753
16457,Central America,,,1986,Subregion,102972.924,41.781,97.971,17.43,26.467,33.235,4.188,28.159,6.768,66.733,62.624,-7.218,134.337,268.73
16458,Central America,,,1987,Subregion,104970.064,42.591,97.835,17.634,25.902,32.491,4.046,28.076,6.589,67.25,59.689,-6.875,128.935,261.642
16459,Central America,,,1988,Subregion,106998.072,43.414,97.709,17.837,25.404,31.8,3.915,27.994,6.396,67.834,56.889,-6.294,122.259,253.111
16460,Central America,,,1989,Subregion,109043.463,44.244,97.587,18.04,25.037,31.35,3.819,27.928,6.313,68.126,54.118,-6.398,119.672,250.363
16461,Central America,,,1990,Subregion,111244.251,45.137,97.478,18.267,24.703,30.857,3.722,27.879,6.154,68.634,51.443,-3.508,113.824,243.126
16462,Central America,,,1991,Subregion,113594.319,46.091,97.377,18.525,24.423,30.44,3.634,27.81,6.017,69.031,48.803,-3.884,109.406,237.811
16463,Central America,,,1992,Subregion,115960.567,47.051,97.274,18.792,24.154,30.061,3.558,27.743,5.907,69.356,46.399,-3.542,105.891,233.59
16464,Central America,,,1993,Subregion,118341.879,48.017,97.175,19.061,23.811,29.606,3.481,27.698,5.795,69.702,44.216,-3.842,102.353,228.882
16465,Central America,,,1994,Subregion,120729.529,48.986,97.083,19.328,23.348,29.042,3.394,27.642,5.694,70.055,42.016,-3.446,98.868,224.001
16466,Central America,,,1995,Subregion,123108.098,49.951,96.997,19.589,22.824,28.407,3.304,27.597,5.583,70.442,40.162,-3.775,95.434,218.489
16467,Central America,,,1996,Subregion,125442.609,50.898,96.908,19.851,22.314,27.784,3.219,27.539,5.47,70.876,38.36,-3.863,91.758,212.246
16468,Central America,,,1997,Subregion,127755.717,51.837,96.825,20.115,21.752,27.111,3.13,27.473,5.359,71.327,36.636,-3.73,88.073,205.782
16469,Central America,,,1998,Subregion,130050.993,52.768,96.755,20.379,21.155,26.575,3.061,27.414,5.42,71.335,36.992,-3.631,89.544,205.563
16470,Central America,,,1999,Subregion,132326.693,53.691,96.69,20.638,20.985,26.179,3.013,27.396,5.194,72.165,33.458,-3.883,81.107,193.748
16471,Central America,,,2000,Subregion,134569.095,54.601,96.62,20.906,20.552,25.687,2.952,27.343,5.135,72.532,31.983,-4.114,77.945,188.663
16472,Central America,,,2001,Subregion,136784.549,55.5,96.587,21.183,20.084,25.186,2.893,27.263,5.102,72.806,30.657,-3.931,75.379,184.883
16473,Central America,,,2002,Subregion,138996.726,56.398,96.595,21.457,19.544,24.609,2.83,27.211,5.065,73.091,29.294,-3.67,72.662,181.012
16474,Central America,,,2003,Subregion,141185.852,57.286,96.603,21.735,18.99,24.061,2.771,27.169,5.071,73.266,28.084,-3.663,70.82,178.638
16475,Central America,,,2004,Subregion,143371.774,58.173,96.61,22.017,18.45,23.541,2.715,27.112,5.091,73.417,26.923,-3.101,69.289,176.569
16476,Central America,,,2005,Subregion,145534.454,59.05,96.614,22.305,17.879,23.026,2.66,27.08,5.147,73.47,26.038,-3.326,68.906,175.792
16477,Central America,,,2006,Subregion,147644.117,59.906,96.613,22.595,17.357,22.552,2.611,27.072,5.195,73.563,24.849,-3.17,68.135,174.469
16478,Central America,,,2007,Subregion,149744.432,60.758,96.611,22.887,16.891,22.168,2.568,26.976,5.277,73.58,23.939,-2.869,68.264,174.124
16479,Central America,,,2008,Subregion,151824.429,61.602,96.606,23.179,16.446,21.799,2.527,26.896,5.353,73.6,23.064,-2.915,68.41,173.721
16480,Central America,,,2009,Subregion,153884.609,62.438,96.595,23.473,16.052,21.464,2.491,26.832,5.412,73.673,22.219,-2.664,68.075,172.496
16481,Central America,,,2010,Subregion,156064.198,63.323,96.586,23.761,15.699,21.15,2.459,26.803,5.451,73.788,21.476,-0.993,67.144,170.67
16482,Central America,,,2011,Subregion,158384.478,64.264,96.593,24.058,15.461,20.902,2.43,26.743,5.441,74.0,20.676,-0.665,65.184,167.548
16483,Central America,,,2012,Subregion,160696.992,65.202,96.606,24.387,15.141,20.616,2.4,26.694,5.475,74.202,19.934,-0.955,63.018,164.547
16484,Central America,,,2013,Subregion,162936.804,66.111,96.61,24.739,14.762,20.278,2.368,26.718,5.516,74.367,19.238,-1.274,61.055,162.13
16485,Central America,,,2014,Subregion,165101.092,66.989,96.609,25.106,14.157,19.761,2.316,26.758,5.604,74.431,18.598,-1.267,59.726,161.107
16486,Central America,,,2015,Subregion,167187.385,67.836,96.6,25.484,13.4,19.144,2.253,26.82,5.744,74.389,18.017,-1.186,59.442,161.858
16487,Central America,,,2016,Subregion,169249.622,68.673,96.584,25.859,12.699,18.647,2.205,26.868,5.948,74.243,17.429,-0.401,60.021,164.202
16488,Central America,,,2017,Subregion,171256.606,69.487,96.56,26.232,12.001,18.174,2.157,26.882,6.173,74.073,16.861,-0.719,60.937,166.899
16489,Central America,,,2018,Subregion,173093.516,70.232,96.52,26.624,11.333,17.683,2.109,26.94,6.35,74.021,16.303,-1.279,61.301,168.011
16490,Central America,,,2019,Subregion,174800.777,70.925,96.468,27.005,10.549,16.971,2.034,26.972,6.422,74.203,15.759,-0.98,60.14,165.628
16491,Central America,,,2020,Subregion,176343.832,71.551,96.361,27.337,8.392,16.703,2.007,26.995,8.311,70.746,15.232,-0.382,63.108,213.979
16492,Central America,,,2021,Subregion,177661.929,72.086,96.183,27.655,7.544,16.087,1.937,27.049,8.543,70.567,14.988,-0.659,63.322,215.408
17069,South America,,,1950,Subregion,113520.677,6.458,101.498,18.677,26.108,42.355,5.604,29.11,16.247,49.955,197.359,0.647,328.291,486.417
17070,South America,,,1951,Subregion,116611.615,6.633,101.339,18.655,26.418,42.355,5.607,29.102,15.937,50.351,194.515,0.554,323.486,480.49
17071,South America,,,1952,Subregion,119808.263,6.815,101.194,18.621,26.742,42.307,5.612,29.101,15.565,50.883,190.728,0.369,317.124,472.796
17072,South America,,,1953,Subregion,123095.655,7.002,101.059,18.573,26.943,42.237,5.62,29.103,15.294,51.274,186.871,0.077,311.973,467.219
17073,South America,,,1954,Subregion,126483.838,7.195,100.935,18.508,27.19,42.126,5.627,29.1,14.936,51.822,182.99,0.08,305.095,459.546
17074,South America,,,1955,Subregion,129985.918,7.394,100.823,18.429,27.298,41.989,5.637,29.11,14.691,52.184,179.102,0.041,299.634,454.996
17075,South America,,,1956,Subregion,133605.445,7.6,100.722,18.342,27.543,41.856,5.65,29.108,14.313,52.776,174.918,0.031,292.858,446.35
17076,South America,,,1957,Subregion,137348.263,7.813,100.635,18.25,27.657,41.712,5.663,29.094,14.055,53.176,170.414,0.011,286.48,440.85
17077,South America,,,1958,Subregion,141190.489,8.031,100.555,18.159,27.775,41.433,5.662,29.094,13.658,53.805,166.39,-0.278,279.974,431.902
17078,South America,,,1959,Subregion,145148.589,8.257,100.48,18.069,27.737,41.116,5.656,29.102,13.379,54.233,162.05,0.042,273.358,425.99
17079,South America,,,1960,Subregion,149224.211,8.488,100.406,17.986,27.699,40.748,5.642,29.11,13.049,54.74,157.895,-0.105,267.369,418.793
17080,South America,,,1961,Subregion,153377.766,8.725,100.331,17.916,27.702,40.428,5.629,29.103,12.726,55.261,153.805,-0.402,260.898,411.046
17081,South America,,,1962,Subregion,157608.916,8.965,100.258,17.857,27.55,40.03,5.602,29.118,12.48,55.641,149.912,-0.443,255.693,406.341
17082,South America,,,1963,Subregion,161919.399,9.211,100.189,17.806,27.31,39.526,5.556,29.128,12.216,56.07,146.003,-0.471,249.693,400.13
17083,South America,,,1964,Subregion,166291.421,9.459,100.122,17.766,26.913,38.853,5.478,29.124,11.94,56.505,142.461,-0.481,244.368,393.559
17084,South America,,,1965,Subregion,170706.851,9.71,100.059,17.746,26.385,38.042,5.378,29.144,11.657,56.934,139.069,-0.417,239.067,387.098
17085,South America,,,1966,Subregion,175135.392,9.962,99.999,17.754,25.839,37.237,5.27,29.165,11.398,57.318,136.012,-0.593,234.442,381.521
17086,South America,,,1967,Subregion,179568.922,10.215,99.941,17.795,25.271,36.412,5.15,29.165,11.141,57.698,132.52,-0.53,229.534,376.134
17087,South America,,,1968,Subregion,184010.946,10.467,99.883,17.868,24.709,35.607,5.023,29.148,10.898,58.066,128.897,-0.588,224.393,370.876
17088,South America,,,1969,Subregion,188469.296,10.721,99.825,17.963,24.321,35.018,4.92,29.131,10.697,58.395,125.554,-0.576,219.721,365.839
17089,South America,,,1970,Subregion,192947.155,10.976,99.775,18.069,23.756,34.526,4.824,29.1,10.77,58.179,124.598,-0.55,223.899,370.387
17090,South America,,,1971,Subregion,197461.618,11.232,99.721,18.184,23.813,34.037,4.723,29.06,10.224,59.251,118.737,-0.782,209.739,353.404
17091,South America,,,1972,Subregion,202046.138,11.493,99.658,18.308,23.608,33.627,4.627,28.995,10.019,59.661,115.268,-0.757,204.836,347.806
17092,South America,,,1973,Subregion,206713.095,11.759,99.594,18.441,23.508,33.296,4.541,28.932,9.788,60.162,111.57,-0.711,199.619,340.408
17093,South America,,,1974,Subregion,211454.53,12.028,99.53,18.582,23.27,32.849,4.435,28.864,9.579,60.617,108.208,-0.731,194.509,333.761
17094,South America,,,1975,Subregion,216251.746,12.301,99.475,18.731,23.272,32.613,4.361,28.808,9.341,61.155,104.309,-0.967,188.773,326.208
17095,South America,,,1976,Subregion,221111.72,12.578,99.428,18.884,23.215,32.415,4.291,28.744,9.2,61.523,100.874,-1.098,184.278,321.05
17096,South America,,,1977,Subregion,226098.248,12.861,99.386,19.042,23.214,32.19,4.22,28.684,8.976,62.062,97.135,-0.76,178.986,313.843
17097,South America,,,1978,Subregion,231226.757,13.153,99.348,19.205,23.138,31.934,4.148,28.636,8.796,62.516,93.303,-0.757,174.034,307.694
17098,South America,,,1979,Subregion,236454.114,13.45,99.315,19.37,23.013,31.643,4.073,28.581,8.63,62.951,89.643,-0.705,168.971,301.308
17099,South America,,,1980,Subregion,241789.005,13.754,99.286,19.539,22.824,31.288,3.991,28.526,8.464,63.377,85.83,-0.528,163.943,295.308
17100,South America,,,1981,Subregion,247206.136,14.062,99.261,19.712,22.654,30.902,3.906,28.443,8.248,63.888,82.035,-0.65,158.492,288.169
17101,South America,,,1982,Subregion,252673.355,14.373,99.234,19.889,22.33,30.425,3.815,28.379,8.095,64.269,78.436,-0.598,153.812,282.896
17102,South America,,,1983,Subregion,258200.234,14.687,99.206,20.074,21.964,29.911,3.721,28.285,7.947,64.633,75.101,-0.432,149.497,277.947
17103,South America,,,1984,Subregion,263760.544,15.004,99.178,20.265,21.546,29.353,3.625,28.196,7.807,64.981,71.85,-0.472,145.3,273.221
17104,South America,,,1985,Subregion,269320.525,15.32,99.152,20.462,21.086,28.787,3.53,28.065,7.701,65.247,69.395,-0.445,143.264,269.961
17105,South America,,,1986,Subregion,274880.124,15.636,99.129,20.664,20.773,28.206,3.438,27.93,7.433,65.907,66.132,-0.556,136.76,260.434
17106,South America,,,1987,Subregion,280447.54,15.953,99.104,20.868,20.404,27.671,3.356,27.801,7.267,66.346,63.515,-0.527,133.163,254.648
17107,South America,,,1988,Subregion,286026.497,16.27,99.077,21.074,19.933,27.057,3.27,27.685,7.124,66.744,60.99,-0.422,129.737,249.675
17108,South America,,,1989,Subregion,291601.344,16.587,99.048,21.284,19.508,26.499,3.193,27.576,6.991,67.134,58.374,-0.419,126.262,245.096
17109,South America,,,1990,Subregion,297146.415,16.903,99.011,21.495,18.99,25.922,3.116,27.479,6.932,67.377,55.797,-0.409,123.655,242.205
17110,South America,,,1991,Subregion,302601.502,17.213,98.966,21.707,18.557,25.372,3.043,27.38,6.815,67.76,53.302,-0.759,120.449,237.39
17111,South America,,,1992,Subregion,307967.445,17.518,98.922,21.923,18.017,24.734,2.964,27.324,6.717,68.123,50.675,-0.669,116.789,232.464
17112,South America,,,1993,Subregion,313302.094,17.822,98.881,22.145,17.69,24.328,2.911,27.247,6.638,68.469,48.056,-0.699,113.073,227.962
17113,South America,,,1994,Subregion,318637.008,18.125,98.847,22.374,17.342,23.868,2.852,27.182,6.526,68.906,45.443,-0.573,109.008,222.558
17114,South America,,,1995,Subregion,323946.143,18.427,98.814,22.609,16.951,23.449,2.798,27.113,6.498,69.185,42.957,-0.677,105.633,218.965
17115,South America,,,1996,Subregion,329199.281,18.726,98.777,22.851,16.513,22.937,2.731,27.03,6.424,69.566,40.562,-0.622,101.93,214.067
17116,South America,,,1997,Subregion,334414.025,19.023,98.738,23.1,16.104,22.474,2.67,26.955,6.37,69.904,38.288,-0.567,98.417,209.784
17117,South America,,,1998,Subregion,339582.998,19.317,98.697,23.357,15.713,22.03,2.612,26.889,6.317,70.244,36.183,-0.577,95.155,205.423
17118,South America,,,1999,Subregion,344665.654,19.606,98.654,23.622,15.238,21.523,2.547,26.816,6.285,70.541,34.174,-0.665,92.079,201.663
17119,South America,,,2000,Subregion,349634.282,19.889,98.601,23.898,14.743,20.992,2.48,26.764,6.249,70.847,32.106,-0.694,89.088,198.189
17120,South America,,,2001,Subregion,354475.149,20.164,98.533,24.187,14.225,20.457,2.413,26.717,6.232,71.128,30.366,-0.776,86.324,194.725
17121,South America,,,2002,Subregion,359177.0,20.431,98.463,24.491,13.74,19.916,2.349,26.742,6.176,71.505,28.622,-0.839,82.844,189.891
17122,South America,,,2003,Subregion,363705.345,20.689,98.398,24.809,13.125,19.35,2.284,26.785,6.225,71.686,27.06,-0.973,80.194,187.057
17123,South America,,,2004,Subregion,368126.785,20.94,98.337,25.137,12.958,19.098,2.255,26.794,6.14,72.135,25.651,-0.954,77.017,181.55
17124,South America,,,2005,Subregion,372502.471,21.189,98.28,25.473,12.781,18.835,2.226,26.78,6.054,72.613,24.299,-1.163,73.561,175.365
17125,South America,,,2006,Subregion,376788.331,21.433,98.229,25.817,12.402,18.47,2.187,26.8,6.068,72.876,23.061,-1.15,71.256,172.089
17126,South America,,,2007,Subregion,380965.937,21.671,98.179,26.169,11.961,18.092,2.147,26.807,6.131,73.056,21.978,-1.169,69.11,169.299
17127,South America,,,2008,Subregion,385031.351,21.902,98.113,26.532,11.62,17.736,2.11,26.831,6.116,73.38,20.952,-1.192,66.826,165.3
17128,South America,,,2009,Subregion,389045.247,22.13,98.037,26.903,11.37,17.514,2.091,26.861,6.144,73.634,20.043,-1.067,64.645,161.746
17129,South America,,,2010,Subregion,393078.249,22.36,97.968,27.273,11.078,17.286,2.071,26.897,6.208,73.809,19.259,-0.765,62.74,159.066
17130,South America,,,2011,Subregion,397135.128,22.591,97.906,27.641,10.849,17.076,2.054,26.933,6.227,74.054,18.585,-0.633,60.755,155.907
17131,South America,,,2012,Subregion,401166.823,22.82,97.847,28.01,10.489,16.742,2.022,26.963,6.253,74.287,17.902,-0.507,58.76,152.785
