,Nombre,ISO3,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
149,Netherlands,NLD,10093.554,10226.295,10361.805,10497.29,10631.383,10767.906,10905.345,11046.13,11191.752,11341.765,11493.117,11647.367,11803.458,11958.415,12117.829,12275.791,12426.787,12576.967,12727.2,12881.249,13037.686,13186.712,13324.176,13447.57,13560.532,13663.969,13760.112,13855.566,13949.408,14040.287,14130.387,14217.318,14296.533,14369.647,14441.927,14515.704,14592.531,14675.301,14762.318,14850.225,14944.548,15046.584,15150.685,15251.086,15349.478,15446.668,15538.616,15629.905,15722.594,15812.487,15899.135,15981.636,16057.04,16127.579,16196.035,16261.831,16325.677,16391.232,16460.77,16536.208,16617.117,16701.472,16785.299,16867.352,16954.081,17041.107,17124.505,17207.198,17286.042,17363.262,17434.557,17501.696
150,New Caledonia,NCL,63.86,64.941,66.09,67.315,68.614,69.989,71.602,73.665,76.049,78.575,81.236,84.029,86.877,89.624,92.231,94.803,97.453,100.2,103.162,106.691,110.982,115.793,120.866,126.118,131.481,136.601,140.673,143.37,145.262,146.947,148.599,150.228,151.967,154.101,156.755,159.702,162.797,166.055,169.474,173.156,177.264,181.72,186.262,190.782,195.264,199.701,204.086,208.421,212.756,217.118,221.537,225.987,230.399,234.685,238.649,242.141,245.635,249.367,253.077,256.976,261.426,266.303,271.303,276.394,280.798,283.032,283.748,284.349,284.88,285.374,286.403,287.8
151,New Zealand,NZL,1911.608,1952.124,1998.948,2048.965,2096.332,2140.976,2186.348,2235.321,2286.559,2335.01,2381.189,2431.617,2486.311,2540.026,2590.648,2638.316,2684.356,2725.198,2756.419,2786.352,2824.061,2868.885,2920.878,2980.638,3042.812,3095.428,3127.812,3141.174,3143.3,3142.539,3147.168,3160.622,3185.721,3219.827,3250.34,3268.356,3281.671,3299.45,3316.002,3333.755,3397.389,3481.599,3532.563,3573.742,3620.89,3673.893,3728.457,3775.852,3810.044,3833.494,3855.266,3889.579,3948.584,4019.941,4081.409,4132.781,4179.978,4221.494,4260.239,4302.886,4346.338,4381.269,4410.284,4450.644,4514.195,4590.59,4668.081,4746.252,4838.526,4959.034,5061.133,5129.727
152,Nicaragua,NIC,1330.442,1369.713,1409.845,1451.493,1494.674,1539.551,1586.169,1634.509,1684.589,1736.396,1789.684,1844.63,1901.451,1960.155,2020.941,2084.097,2150.003,2219.001,2291.3,2366.635,2444.767,2525.481,2603.182,2682.747,2769.211,2857.461,2947.454,3038.68,3128.544,3214.311,3303.309,3397.659,3491.906,3584.61,3674.501,3763.034,3852.017,3941.463,4033.291,4129.447,4227.82,4327.289,4427.172,4526.689,4625.26,4721.929,4812.391,4895.962,4974.552,5049.878,5123.222,5192.764,5259.006,5323.062,5386.223,5454.678,5529.811,5607.453,5687.744,5770.639,5855.734,5942.553,6030.607,6119.379,6208.676,6298.598,6389.235,6480.532,6572.233,6663.924,6755.895,6850.54
153,Niger,NER,2569.191,2659.698,2749.567,2838.983,2928.43,3018.555,3109.788,3202.649,3297.84,3395.947,3497.431,3602.53,3711.068,3822.697,3937.008,4053.524,4172.501,4294.283,4417.954,4542.993,4669.708,4797.068,4926.318,5059.382,5196.579,5339.497,5488.658,5644.703,5810.351,5987.151,6173.177,6366.262,6564.445,6766.606,6973.849,7187.618,7408.364,7636.591,7872.252,8116.075,8370.648,8634.64,8907.644,9193.078,9493.324,9813.918,10149.937,10494.201,10854.92,11231.469,11622.665,12031.43,12456.517,12900.79,13366.885,13855.221,14365.168,14897.873,15455.175,16037.915,16647.543,17283.112,17954.407,18653.199,19372.014,20128.124,20921.743,21737.922,22577.058,23443.393,24333.639,25252.722
154,Nigeria,NGA,37189.369,37903.171,38624.425,39347.719,40082.479,40839.223,41616.571,42413.359,43214.753,44044.231,44928.342,45855.507,46821.845,47822.569,48856.332,49925.799,51020.296,52106.681,53210.119,54360.75,55569.264,56837.614,58173.834,59605.446,61157.931,62851.312,64658.315,66589.655,68633.344,70750.307,72951.439,75175.387,77388.067,79351.586,81337.553,83585.251,85804.185,88044.187,90351.467,92744.064,95214.257,97685.36,100182.045,102775.465,105456.121,108187.61,110956.183,113791.181,116690.527,119695.565,122851.984,126152.678,129583.026,133119.801,136756.848,140490.722,144329.764,148294.028,152382.506,156595.758,160952.853,165463.745,170075.932,174726.123,179379.016,183995.785,188666.931,193495.907,198387.623,203304.492,208327.405,213401.323
155,Niue,NIU,4.485,4.559,4.617,4.636,4.647,4.673,4.706,4.752,4.803,4.845,4.876,4.912,4.987,5.09,5.202,5.316,5.412,5.422,5.359,5.279,5.185,5.077,4.922,4.719,4.499,4.27,4.053,3.914,3.828,3.733,3.637,3.533,3.396,3.224,3.038,2.848,2.68,2.602,2.583,2.56,2.533,2.497,2.458,2.416,2.375,2.339,2.3,2.257,2.207,2.142,2.074,2.011,1.965,1.928,1.891,1.856,1.833,1.822,1.821,1.815,1.812,1.811,1.813,1.825,1.833,1.847,1.861,1.869,1.887,1.921,1.942,1.937
156,North Macedonia,MKD,1251.433,1282.525,1311.488,1339.581,1361.96,1379.14,1395.504,1411.818,1428.602,1445.685,1462.368,1481.112,1497.338,1511.854,1529.507,1547.982,1567.707,1588.649,1610.537,1633.502,1656.783,1679.012,1701.498,1725.228,1749.329,1774.013,1799.332,1825.299,1851.978,1879.354,1907.023,1935.2,1958.275,1974.441,1988.682,2001.504,2012.926,2023.097,2031.932,2039.426,2044.174,2036.686,2018.023,1996.893,1982.458,1983.964,1994.226,2004.234,2012.844,2023.778,2037.936,2053.384,2064.737,2071.142,2075.874,2078.662,2081.075,2083.488,2086.227,2089.787,2093.828,2097.099,2099.478,2102.215,2105.291,2107.962,2110.196,2111.979,2113.491,2114.176,2111.072,2103.33
157,Northern Mariana Islands,MNP,7.063,7.127,7.214,7.335,7.474,7.635,7.813,8.003,8.227,8.463,8.702,8.965,9.252,9.561,9.89,10.229,10.577,10.72,10.44,9.952,10.143,11.279,12.73,14.094,14.905,15.269,15.595,15.901,16.194,16.494,17.613,19.902,22.647,25.594,28.735,32.041,35.459,38.923,42.381,45.859,48.002,48.302,48.128,47.948,47.78,48.717,53.367,60.817,68.501,76.237,80.338,79.479,77.162,74.623,71.898,69.025,66.06,63.05,60.032,57.056,54.087,52.52,52.359,52.141,51.856,51.514,51.133,50.729,50.304,49.858,49.587,49.481
158,Norway,NOR,3281.416,3296.34,3328.325,3361.5,3394.89,3429.09,3461.602,3492.505,3523.479,3553.26,3581.52,3609.995,3639.133,3666.8,3694.673,3723.51,3753.077,3784.342,3816.298,3847.521,3875.546,3902.91,3933.047,3960.709,3985.38,4007.466,4026.314,4043.361,4058.807,4072.653,4085.776,4099.855,4114.931,4128.572,4140.235,4152.637,4167.459,4187.036,4209.653,4227.074,4241.636,4261.886,4286.557,4312.136,4336.739,4359.333,4381.51,4405.333,4431.676,4462.142,4491.202,4514.017,4538.438,4565.167,4592.277,4623.689,4661.087,4709.577,4768.654,4829.199,4889.741,4953.561,5019.056,5080.668,5137.923,5190.356,5236.59,5277.392,5312.32,5348.279,5379.839,5403.021
159,Oman,OMN,457.317,463.719,470.396,477.401,484.741,492.416,500.443,508.853,517.707,527.029,536.553,546.443,557.139,568.603,580.824,593.808,607.538,622.042,637.379,653.593,670.693,688.803,708.045,728.597,754.676,787.194,824.081,866.124,912.75,963.351,1017.462,1075.624,1138.301,1204.626,1273.306,1353.289,1443.446,1533.351,1623.433,1713.838,1804.524,1895.187,1985.227,2071.868,2133.675,2172.672,2209.958,2245.588,2279.727,2312.6,2344.253,2374.653,2403.659,2431.6,2468.855,2515.192,2560.649,2605.7,2651.028,2697.537,2881.914,3206.87,3535.579,3816.68,4009.267,4191.776,4398.07,4541.854,4601.157,4602.768,4543.399,4520.471
160,Pakistan,PAK,37696.264,38215.785,38816.777,39488.228,40224.09,41023.128,41884.995,42808.511,43794.993,44843.639,45954.226,47060.915,48161.841,49325.05,50552.592,51841.626,53199.414,54629.793,56124.743,57676.805,59290.872,60878.781,62509.565,64285.624,66149.169,68126.999,70230.923,72451.105,74789.33,77407.341,80624.057,84270.202,87828.198,91080.372,94003.867,97121.552,100618.523,104251.093,107967.838,111670.386,115414.069,119203.569,122375.179,125546.615,129245.139,133117.476,137234.81,141330.267,145476.106,149694.462,154369.924,159217.727,163262.807,166876.68,170648.62,174372.098,178069.984,181924.521,185931.955,190123.222,194454.498,198602.738,202205.861,205337.562,208251.628,210969.298,213524.84,216379.655,219731.479,223293.28,227196.741,231402.117
161,Palau,PLW,7.43,7.529,7.638,7.798,8.008,8.252,8.516,8.791,9.051,9.264,9.446,9.639,9.851,10.076,10.318,10.563,10.813,10.992,11.079,11.159,11.366,11.74,12.172,12.541,12.662,12.607,12.539,12.463,12.387,12.3,12.252,12.386,12.666,12.973,13.299,13.644,13.985,14.309,14.632,14.957,15.293,15.64,16.004,16.38,16.77,17.209,17.732,18.297,18.852,19.38,19.726,19.828,19.851,19.88,19.907,19.831,19.619,19.366,19.102,18.826,18.54,18.24,17.946,17.805,17.796,17.794,17.816,17.837,17.864,17.916,17.972,18.024
162,Panama,PAN,861.079,882.71,905.583,929.509,954.303,980.004,1006.764,1034.739,1064.034,1094.741,1126.989,1160.832,1196.289,1233.267,1271.461,1310.556,1350.462,1391.072,1432.255,1473.965,1516.188,1559.072,1602.646,1646.58,1690.676,1734.876,1779.037,1823.146,1867.313,1911.814,1956.987,2003.092,2050.247,2098.499,2147.577,2197.065,2246.96,2297.231,2347.821,2398.535,2449.968,2502.044,2554.382,2607.499,2661.385,2716.067,2771.606,2827.992,2885.177,2943.12,3001.731,3061.024,3120.99,3181.608,3243.311,3305.868,3368.573,3431.614,3495.276,3559.343,3623.617,3688.674,3754.862,3821.556,3888.793,3957.099,4026.336,4096.063,4165.255,4232.532,4294.396,4351.267
163,Papua New Guinea,PNG,1542.854,1574.111,1608.47,1647.998,1690.22,1734.921,1782.051,1831.047,1881.514,1933.07,1985.666,2035.672,2082.562,2129.222,2175.409,2222.178,2271.49,2322.647,2375.356,2430.922,2489.059,2549.315,2610.7,2672.144,2733.313,2794.462,2855.837,2917.572,2979.606,3041.902,3104.788,3169.073,3235.264,3303.677,3374.465,3447.579,3522.916,3600.343,3679.651,3764.112,3864.972,3990.995,4136.644,4291.588,4451.694,4616.439,4785.895,4960.439,5138.829,5321.388,5508.297,5698.489,5892.596,6090.98,6293.166,6498.818,6708.217,6921.066,7137.988,7358.89,7583.269,7806.637,8026.545,8245.627,8464.153,8682.174,8899.169,9114.796,9329.227,9542.486,9749.64,9949.437
164,Paraguay,PRY,1504.81,1539.188,1574.419,1610.541,1647.627,1685.747,1724.937,1765.319,1807.018,1850.143,1894.829,1941.208,1989.376,2039.39,2090.84,2143.153,2195.955,2248.882,2301.887,2355.122,2408.787,2463.777,2521.508,2583.16,2648.082,2714.664,2782.624,2852.43,2924.37,2999.415,3078.912,3163.299,3251.678,3343.276,3437.892,3535.498,3636.027,3739.05,3844.437,3951.288,4059.195,4167.996,4277.051,4386.202,4495.301,4603.917,4711.655,4818.289,4923.449,5026.031,5123.819,5211.541,5286.512,5353.254,5416.324,5476.878,5534.675,5590.145,5645.148,5702.574,5768.613,5843.939,5923.322,6005.652,6090.721,6177.95,6266.615,6355.404,6443.328,6530.026,6618.695,6703.799
165,Peru,PER,7678.967,7897.482,8121.459,8349.466,8583.399,8825.897,9077.048,9336.91,9602.507,9879.206,10172.207,10478.096,10792.094,11112.665,11442.301,11781.581,12127.99,12481.626,12843.249,13213.739,13562.371,13911.968,14292.437,14674.785,15057.175,15441.497,15826.813,16224.613,16638.48,17059.185,17492.406,17932.344,18374.372,18826.906,19285.646,19746.61,20208.437,20671.36,21143.799,21624.311,22109.099,22583.006,23047.248,23513.882,23983.258,24449.055,24907.304,25365.386,25818.226,26252.239,26654.439,27014.909,27334.503,27623.341,27893.911,28147.267,28381.078,28600.387,28806.185,29009.326,29229.572,29477.721,29749.589,30038.809,30353.951,30711.863,31132.779,31605.486,32203.944,32824.861,33304.756,33715.471
166,Philippines,PHL,18469.878,19301.117,20167.861,21073.747,22025.355,23027.91,24079.343,25175.946,26302.696,27460.371,28486.871,29342.411,30185.979,31043.711,31916.622,32805.538,33704.749,34616.857,35544.973,36477.17,37435.586,38421.746,39412.479,40406.234,41388.324,42394.433,43474.37,44646.518,45890.739,47154.232,48419.546,49679.33,50938.522,52219.685,53514.959,54812.66,56109.838,57415.175,58755.923,60127.343,61558.898,63039.751,64543.525,66083.321,67650.283,69250.468,70944.969,72718.837,74491.918,76249.064,77958.223,79626.086,81285.572,82942.837,84607.501,86261.25,87901.835,89561.377,91252.326,92946.951,94636.7,96337.913,98032.317,99700.107,101325.201,103031.365,104875.266,106738.501,108568.836,110380.804,112190.977,113880.328
167,Poland,POL,24786.236,25242.274,25704.541,26168.161,26630.354,27099.199,27582.025,28076.084,28583.989,29068.12,29509.903,29913.232,30271.919,30608.319,30927.873,31224.081,31504.832,31765.963,32016.87,32262.057,32482.943,32710.744,32979.398,33270.009,33578.683,33899.77,34229.706,34561.582,34870.698,35188.357,35521.429,35851.094,36188.644,36536.141,36876.56,37179.16,37436.798,37654.411,37812.076,37939.013,38064.255,38167.382,38252.276,38319.296,38375.459,38401.978,38401.408,38396.13,38379.99,38354.956,38504.431,38662.862,38647.476,38621.531,38596.042,38575.911,38547.179,38521.874,38522.882,38555.285,38597.353,38620.847,38625.874,38607.353,38581.872,38553.146,38532.113,38532.812,38521.457,38493.601,38428.366,38307.726
168,Portugal,PRT,8416.952,8472.644,8523.684,8573.397,8619.174,8665.451,8707.083,8748.069,8799.094,8849.589,8882.469,8896.915,8905.437,8907.702,8905.558,8899.092,8881.847,8856.641,8821.528,8768.151,8683.631,8700.519,8833.266,8957.96,9079.603,9202.709,9330.201,9458.997,9578.255,9686.178,9785.252,9856.752,9904.424,9943.821,9974.819,9996.896,10011.03,10020.203,10023.31,10020.315,10007.346,9986.415,9978.744,9992.103,10018.104,10051.248,10087.645,10130.549,10179.415,10233.369,10300.626,10371.819,10430.914,10473.344,10501.522,10523.315,10543.947,10565.551,10580.96,10591.343,10588.401,10564.826,10522.086,10464.535,10408.372,10365.435,10332.753,10307.53,10289.835,10289.923,10298.192,10290.103
169,Puerto Rico,PRI,2229.742,2250.405,2269.211,2284.81,2298.008,2309.782,2320.567,2329.614,2336.795,2343.69,2365.072,2404.223,2446.291,2486.863,2526.147,2564.27,2601.197,2636.741,2670.526,2701.8,2737.619,2782.018,2829.184,2876.681,2924.358,2972.267,3020.456,3068.87,3117.169,3166.208,3214.568,3259.445,3301.071,3339.381,3374.447,3406.279,3434.981,3461.929,3487.97,3513.735,3543.776,3578.45,3612.629,3645.017,3675.749,3704.947,3732.811,3759.518,3785.238,3810.115,3827.108,3832.131,3830.773,3825.628,3817.037,3805.559,3791.559,3775.44,3757.619,3738.939,3717.922,3691.614,3657.988,3615.018,3560.01,3497.335,3432.74,3366.408,3319.269,3292.887,3271.564,3256.028
170,Qatar,QAT,24.288,25.093,25.934,26.798,27.705,28.668,29.712,30.88,32.246,33.973,36.385,40.111,45.123,50.95,57.531,64.843,73.102,82.517,93.022,104.517,118.007,133.096,148.338,163.734,179.299,195.043,210.99,227.177,243.624,260.368,277.45,294.887,312.608,330.454,348.241,365.868,382.328,397.391,412.142,426.896,441.675,456.486,471.293,486.041,500.683,515.133,529.265,550.591,580.997,613.302,645.937,678.831,713.186,748.525,777.943,848.71,1015.06,1231.893,1444.277,1610.274,1713.504,1804.171,1905.66,2035.501,2214.465,2414.573,2595.166,2711.755,2766.732,2807.235,2760.385,2688.235
171,Republic of Korea,KOR,20104.01,20116.892,20393.37,20862.396,21432.886,22075.008,22763.457,23494.049,24256.851,25036.097,25817.529,26552.225,27234.47,27905.873,28555.856,29179.407,29838.219,30540.596,31229.63,31912.015,32601.143,33288.369,33976.851,34659.713,35319.338,35930.694,36456.32,36911.298,37329.984,37737.918,38170.501,38731.905,39403.422,40053.748,40664.361,41232.709,41808.708,42405.253,42988.455,43567.512,44120.039,44487.412,44703.709,44932.861,45165.78,45393.418,45660.168,45962.393,46250.259,46520.444,46788.591,47064.79,47320.668,47539.738,47727.285,47889.573,48049.347,48220.601,48398.626,48588.019,48813.042,49169.878,49634.185,50098.229,50558.043,50994.401,51309.984,51511.639,51676.9,51803.829,51844.69,51830.139
172,Republic of Moldova,MDA,2370.311,2430.564,2494.779,2563.597,2637.035,2714.714,2795.865,2879.651,2964.841,3049.756,3133.267,3213.979,3289.323,3358.162,3420.198,3476.796,3529.794,3579.245,3625.655,3669.484,3711.14,3751.337,3790.996,3831.275,3872.281,3913.586,3954.568,3994.206,4031.773,4067.626,4103.24,4139.686,4178.053,4218.421,4259.952,4300.695,4343.283,4388.483,4428.709,4459.383,4480.199,4490.927,4494.902,4493.689,4482.507,4461.231,4430.195,4393.789,4353.534,4303.938,4251.573,4200.501,4147.642,4093.982,4046.995,4001.382,3942.748,3876.843,3812.422,3749.492,3678.186,3595.126,3507.191,3416.53,3338.336,3277.388,3225.123,3180.506,3141.837,3109.491,3084.847,3061.506
173,Romania,ROU,16392.971,16612.734,16828.585,17041.122,17250.994,17455.291,17668.031,17884.928,18089.945,18282.518,18458.008,18622.911,18770.327,18895.142,19010.052,19117.072,19221.483,19348.536,19515.298,19711.721,19922.618,20145.244,20382.169,20628.252,20889.661,21167.265,21449.635,21678.7,21844.026,21993.493,22125.224,22237.47,22331.065,22403.762,22465.037,22525.363,22587.322,22653.807,22719.093,22788.04,22836.234,22842.482,22800.963,22721.656,22632.776,22533.134,22417.869,22289.535,22161.242,22039.007,21919.876,21797.59,21653.532,21481.32,21289.286,21092.264,20909.401,20744.23,20597.508,20466.318,20335.211,20220.285,20137.118,20066.546,19995.836,19906.079,19797.82,19698.853,19606.783,19524.211,19442.038,19328.56
174,Russian Federation,RUS,102580.107,104151.68,105790.045,107493.129,109221.068,110971.852,112783.329,114590.996,116373.652,118076.84,119735.095,121408.978,122914.605,124227.725,125394.235,126400.607,127293.948,128111.727,128822.373,129489.455,130093.01,130719.659,131456.435,132191.634,132970.443,133841.842,134764.462,135712.068,136659.133,137510.309,138257.42,139002.88,139848.005,140854.123,141892.552,142896.392,144046.482,145312.019,146464.378,147341.508,148005.704,148455.402,148725.601,148897.27,148829.113,148557.451,148233.411,147939.972,147672.728,147336.388,146844.839,146235.53,145590.136,144946.723,144353.636,143800.049,143338.669,143117.693,143086.549,143163.643,143242.599,143364.543,143629.362,143956.866,144285.07,144668.389,145109.157,145452.536,145652.293,145742.286,145617.329,145102.755
175,Rwanda,RWA,2154.218,2227.465,2302.453,2378.936,2457.262,2537.919,2620.713,2706.054,2793.07,2880.595,2966.162,3046.654,3122.124,3191.311,3263.64,3348.631,3444.021,3549.461,3662.01,3777.879,3896.367,4015.403,4135.579,4259.484,4386.369,4515.756,4648.207,4783.252,4921.953,5074.374,5247.532,5441.966,5652.9,5859.396,6056.729,6266.752,6497.804,6735.829,6953.975,7141.974,7319.962,7485.681,7657.208,7904.74,6732.665,5686.897,6715.51,7666.732,7914.645,8009.587,8109.989,8223.941,8372.306,8567.992,8791.853,9026.299,9270.066,9523.168,9781.996,10043.737,10309.031,10576.932,10840.334,11101.35,11368.451,11642.959,11930.899,12230.339,12531.808,12835.028,13146.362,13461.888
176,Réunion,REU,249.299,258.762,268.545,278.658,289.503,301.358,313.517,326.067,338.966,352.226,365.994,379.572,392.308,404.471,416.675,427.612,436.827,445.604,454.762,464.413,473.925,483.206,492.125,500.5,508.181,515.586,523.006,530.261,537.4,544.471,551.674,559.217,567.487,577.043,587.821,599.299,610.813,622.269,633.971,646.108,658.992,672.556,686.472,700.082,713.167,725.978,738.568,751.348,763.87,775.078,785.424,795.498,805.244,814.992,824.519,833.656,845.365,860.597,873.979,883.111,890.13,896.634,902.144,906.89,914.79,922.495,926.628,932.739,941.187,949.419,957.822,966.129
177,Saint Barthélemy,BLM,2.007,2.059,2.084,2.103,2.12,2.13,2.127,2.126,2.143,2.167,2.193,2.217,2.241,2.275,2.313,2.346,2.378,2.399,2.405,2.41,2.417,2.435,2.462,2.484,2.519,2.575,2.644,2.732,2.827,2.913,2.983,3.035,3.201,3.483,3.756,4.016,4.263,4.505,4.742,4.964,5.168,5.365,5.563,5.762,5.956,6.144,6.333,6.524,6.71,6.895,7.082,7.271,7.463,7.655,7.848,8.044,8.237,8.43,8.623,8.816,8.988,9.108,9.216,9.338,9.472,9.643,9.842,10.044,10.258,10.48,10.681,10.861
178,Saint Helena,SHN,5.224,5.275,5.301,5.316,5.321,5.311,5.299,5.308,5.327,5.347,5.368,5.391,5.417,5.439,5.456,5.469,5.492,5.542,5.609,5.68,5.76,5.845,5.926,6.002,6.066,6.125,6.167,6.22,6.289,6.345,6.397,6.454,6.516,6.574,6.617,6.65,6.679,6.691,6.676,6.644,6.608,6.567,6.518,6.463,6.402,6.344,6.286,6.224,6.16,6.093,6.024,5.944,5.851,5.747,5.638,5.532,5.426,5.313,5.26,5.285,5.321,5.356,5.389,5.422,5.457,5.497,5.51,5.495,5.472,5.447,5.42,5.404
179,Saint Kitts and Nevis,KNA,47.254,48.362,49.474,50.569,51.505,52.347,53.275,54.255,55.256,56.23,56.66,56.247,55.404,54.391,53.255,52.016,50.683,49.269,47.772,46.135,44.968,44.583,44.416,44.242,44.056,43.888,43.74,43.603,43.465,43.278,43.097,42.953,42.794,42.6,42.38,42.144,41.889,41.617,41.321,40.992,40.636,40.542,40.9,41.447,42.001,42.55,43.097,43.656,44.23,44.825,45.461,45.986,46.264,46.431,46.58,46.725,46.874,47.015,47.156,47.286,47.403,47.581,47.727,47.767,47.789,47.79,47.788,47.785,47.761,47.712,47.642,47.606
180,Saint Lucia,LCA,86.695,87.31,87.526,87.775,88.084,88.463,88.912,89.435,90.04,90.678,91.614,92.761,93.823,94.887,95.948,97.024,98.126,99.257,100.4,101.605,103.09,104.781,106.457,108.114,109.74,111.497,113.421,115.385,117.397,119.463,121.633,123.909,126.194,128.44,130.625,132.751,134.81,136.78,138.66,140.457,142.301,144.268,146.42,148.595,150.561,152.348,153.969,155.454,156.855,158.256,159.5,160.594,161.799,163.047,164.239,165.386,166.47,167.518,168.576,169.688,170.935,172.145,173.124,173.978,174.804,175.623,176.413,177.163,177.888,178.583,179.237,179.651
181,Saint Martin (French part),MAF,2.978,3.095,3.2,3.309,3.426,3.538,3.649,3.762,3.878,4.007,4.135,4.258,4.388,4.524,4.666,4.832,5.044,5.294,5.497,5.646,5.802,5.957,6.114,6.278,6.447,6.656,6.896,7.131,7.357,7.572,7.776,7.963,8.957,10.992,13.299,15.714,18.234,20.853,23.552,26.303,28.127,28.736,29.035,29.247,29.38,29.435,29.407,29.299,29.102,29.099,29.61,30.387,31.16,31.929,32.697,33.452,34.183,34.887,35.541,36.132,36.458,36.35,36.026,35.639,35.261,35.02,34.811,34.496,33.852,33.121,32.553,31.948
182,Saint Pierre and Miquelon,SPM,4.473,4.514,4.567,4.625,4.684,4.726,4.753,4.772,4.829,4.894,4.925,4.922,4.933,4.996,5.073,5.152,5.234,5.309,5.383,5.458,5.537,5.63,5.726,5.827,5.909,5.949,5.986,6.026,6.058,6.086,6.106,6.091,6.085,6.129,6.18,6.227,6.268,6.3,6.322,6.319,6.324,6.351,6.375,6.396,6.408,6.412,6.41,6.394,6.343,6.293,6.274,6.261,6.241,6.202,6.16,6.115,6.077,6.064,6.059,6.054,6.052,6.045,6.027,6.005,5.989,5.978,5.965,5.957,5.944,5.925,5.906,5.883
183,Saint Vincent and the Grenadines,VCT,61.538,63.405,65.362,67.414,69.584,71.822,74.16,76.651,79.257,81.984,84.141,85.666,87.183,88.638,90.053,91.495,92.957,94.382,95.758,97.126,98.459,99.699,100.843,101.924,102.951,103.879,104.709,105.499,106.236,106.882,107.48,108.191,108.974,109.684,110.329,110.906,111.388,111.77,112.076,112.32,112.487,112.78,113.222,113.621,113.944,114.174,114.29,114.276,114.165,113.995,113.813,113.641,113.45,113.108,112.608,112.043,111.427,110.824,110.316,109.84,109.308,108.703,108.083,107.45,106.912,106.482,105.963,105.549,105.281,104.924,104.632,104.332
184,Samoa,WSM,87.951,89.907,91.942,93.972,95.999,98.037,100.301,103.087,106.345,109.811,113.335,116.82,120.163,123.416,126.582,129.789,132.976,135.752,138.154,140.457,142.771,145.064,147.332,149.587,152.24,155.263,158.136,160.362,161.988,163.489,164.905,166.19,166.885,166.944,166.779,166.517,166.365,166.773,167.452,167.886,168.186,168.701,169.799,171.362,173.107,174.902,176.713,178.543,180.385,182.211,184.008,185.53,186.63,187.44,188.073,188.626,189.379,190.478,191.787,193.176,194.672,196.351,198.124,199.939,201.757,203.571,205.544,207.63,209.701,211.905,214.929,218.764
185,San Marino,SMR,12.963,13.164,13.345,13.537,13.754,13.967,14.236,14.568,14.898,15.226,15.556,15.895,16.242,16.583,16.926,17.273,17.588,17.907,18.291,18.403,18.169,18.212,18.575,19.01,19.439,19.803,20.16,20.482,20.795,21.087,21.346,21.596,21.804,21.973,22.096,22.241,22.39,22.437,22.542,22.803,23.132,23.459,23.808,24.181,24.535,24.886,25.235,25.596,25.997,26.404,26.823,27.335,27.969,28.601,29.093,29.508,29.959,30.372,30.7,31.059,31.608,32.495,33.132,33.285,33.389,33.57,33.834,34.056,34.156,34.178,34.007,33.745
186,Sao Tome and Principe,STP,60.975,62.05,63.023,63.864,64.614,65.3,65.919,66.463,66.992,67.532,68.038,68.705,69.52,70.272,70.992,71.73,72.567,73.564,74.739,76.059,77.583,79.226,80.835,82.472,84.189,86.037,88.078,90.299,92.659,95.017,97.21,99.17,100.931,102.65,104.497,106.607,108.966,111.61,114.513,117.445,120.343,123.084,125.648,128.182,130.666,133.077,135.412,137.656,139.79,141.808,143.714,146.258,149.841,153.762,157.697,161.68,165.725,169.845,174.004,178.128,182.138,186.044,189.924,193.757,197.497,201.124,204.632,208.036,211.344,214.599,218.641,223.107
187,Saudi Arabia,SAU,3089.693,3183.582,3279.345,3377.019,3477.534,3581.91,3690.028,3802.027,3916.797,4036.568,4165.563,4306.048,4458.516,4621.655,4795.13,4978.922,5173.237,5381.026,5604.582,5844.843,6106.191,6396.658,6724.26,7088.758,7483.506,7897.544,8319.556,8755.219,9210.564,9682.002,10171.71,10678.211,11201.154,11746.02,12310.361,12890.245,13483.349,14089.798,14713.715,15353.227,16004.763,16654.276,17281.35,17846.461,18367.528,18888.857,19410.28,19938.377,20472.58,21009.66,21547.39,22085.929,22623.415,23150.847,23661.808,24397.644,25382.87,26400.068,27437.353,28483.797,29411.929,30150.945,30821.543,31482.498,32125.564,32749.848,33416.27,34193.122,35018.133,35827.362,35997.107,35950.396
188,Senegal,SEN,2496.065,2561.152,2628.508,2698.414,2771.247,2847.262,2926.572,3008.862,3093.941,3182.056,3273.177,3367.082,3463.524,3562.469,3664.599,3770.874,3881.994,3997.869,4117.659,4240.859,4367.744,4498.616,4633.452,4772.039,4911.421,5047.922,5181.195,5308.297,5433.225,5564.474,5703.869,5852.029,6008.392,6171.874,6341.801,6520.705,6710.885,6909.837,7113.636,7321.832,7536.001,7754.289,7974.514,8196.551,8416.997,8632.681,8843.423,9051.539,9261.526,9478.564,9704.287,9938.027,10180.95,10434.504,10698.691,10974.057,11263.387,11563.869,11872.929,12195.029,12530.121,12875.88,13231.833,13595.566,13970.308,14356.181,14751.356,15157.793,15574.909,16000.781,16436.12,16876.72
